handle,found
_kuyajomarie,True
eunokleizkville,True
chen.qt,True
tiktoksale63,True
renejames4,True
cristalynlachica,True
_belledherdrei,True
recosbymiecloset,True
missmauuu,False
its_aj1000,True
shengkayyyyy,True
skyler.1024,True
mkmllsp,True
mr.cmcjr,True
wave.ni.boss.john,True
jovss_22,True
brey01775,True
motospotph,True
kienjerian,True
bidakart,True
christianbfernando1995,True
fattymai,True
casingdiary,True
lessifinds,True
jimboyshi1,True
chantelfaytaren,True
dj_pikotdavao,True
lunamiee3,True
trish.affi,True
shonenkemp,True
milophilippines,True
luckyb876,True
jcdizon02,True
motoride888,True
emz_love4,False
bens115,True
lynn6977,True
seesedd,True
_pamia,True
prettychi923,True
jamina2018,False
prtty_cammila,True
fabianashop,True
ohpinongg_,False
grgspat8,True
shong.shong47,True
iampatriciads,True
janafelixian,True
_babyloves_08,True
mcqknows,True
ash.0493,True
nevie_o,True
ritchlozada17,True
zarini_finds,True
grim.shop7,True
rinesdaily,True
jen_casinto,True
librazzm,True
itsunolu,True
kattrinahelle,True
hichelfungot,True
yajyaj_19,True
chillfit.wear,True
vren.clo,True
fitsbyb1yo,True
jai.mae1,True
joanbopp,True
_milesuu,True
vanandrewdabelgas,True
cutie.shop09,True
mimi_liezl,True
jel_a,True
fcfc9898998,True
morenabeauty06,True
chasingdream__,True
mamiiinikki,True
nenoy427,True
_carzshop,True
mojha.03,True
loriejoysales,True
abysavvy,True
ysngcbnlt,True
jcpascual01,False
johnlyndon.a,True
jessawagui.03,True
norengfinds,True
shaniahcoleen,True
pinasshopping,True
ward_draw0,True
stuxthrifty,True
raeldeguzmanreviews,False
ms.raiiz,True
krkitchen_official,True
cha_chaaaaaa24,True
cjanefindss,True
_okeidokei,True
yhelleinsaddtocart,True
mikaodessa,True
itsmeeruru,True
keyn_tejada,True
jovie17shop,True
juliennemamuyac,True
reaannsayon,True
judehairstudio,True
kayeezrahtolentino,True
rhhhh.ph,True
missyhanyhan,True
paugaerlan,True
nooaahh.28,True
ranselalba_,True
nataliagorg2,True
zz_aji,True
pb_0103,True
rachelle1030,True
itsinda94,True
fabs1311,True
corwithmomo,True
greyzhie0512,True
ms.beabianca29,True
re.vn,False
mr.ramfitsss,True
kuyadubsss,True
imnerissajoyce,True
pondsph,False
jhnryxyz,True
jadecornejo_,True
itsrachelle,True
mrandmrsdaseco,True
mrstauro_ilocana,True
lynlyn_34,True
kaylbrianxiao,True
toyranks,False
its_giyan,True
clydelfindsph,True
hiufoundeurz,True
jay_sagala,True
reinalynfinds,True
joyceeejimenez,True
jhayzie30,True
axcelrose37,True
momma.jecibel,True
extraordinairyl,True
bok.rodriguez,True
good.vibes.ph,True
khianly1,True
finds101me,True
361.ram,True
victoriaramos222,True
lj17ll07,True
kez_juanani,True
maryydivinee,True
jneriz,True
ms.anjelee_ph,True
mac_motovlog,True
mackygifts,True
ajoyfullheartone,True
mabelceresa,True
jessapalmagil.06,True
sharmine.tiktok.s,True
jaydaiidoronioant,True
alexination04,True
zeynjacob,True
.mimacris,True
yhessica,True
gooditem223,True
brianbabshop,True
angelicaesmalana,True
celfindsss,True
luvmyhair3,False
mommyninero,True
ivandergarcia,True
jullyrecommends,True
itsprttysag,True
chiechiecarbonel,True
sorianolovi17,True
ezrasnow17,True
saltedcaramel013,True
plussizebudolph,True
admisc.24,True
themarkob32,True
hneybutter25,False
briemode,True
findsbyahmeera,True
dalidakenn,True
jieeeeeeeer,True
_michaelmuleta,True
rjljdc,True
mseante,True
ms.ylagan,True
elmadefilms,True
_camx.ugc,True
do.it.yourself42,True
reyahlaruan,True
stephaniehopeee,True
delailagorg,False
cklobrio,True
mela_nry,True
maikkiesee,True
carminaramos052,False
mytarala,True
kalye_irving1,True
zackiah0323,True
shopkanajohn,True
mommynikazee,True
filipinobased7,True
joelanilao,True
joshuamatalang26,True
kylanaveros,True
cififai0.1,True
lheyahshopfinds,True
daisydejesus19,True
maykelantonyo,True
annazingfinds25,True
lei_rafol,True
elmuje96,True
eallamarie,True
micaela.ocampoo,True
resscipeko,True
meryjoycabreramanco,True
nolscstr,True
peanut_0511,True
elieyy1,True
danielcatapang0,True
sgjael,True
matdenessentials,True
vivienne_ix,True
motokalbo,True
raina.vvvv,True
lozadamao,True
teacher_grasya31,True
flopezaaaaaaaa,True
zoraquino,True
michaelespinosa169,True
kuy4gie,True
capt.buddy,True
duday4131,True
zarnaiiiihh,True
ansy784,True
dee.finds.anything,True
kaiwrldwd,True
mark.llanda,True
preciousandosepcart,True
itsmegie35,True
manang.lovely,True
avegelguardame,False
ces.recos,True
erninafinds,False
gletsme,True
eivaga,True
cedricksenseng,True
mommy_alli,True
online_aparrel,True
saleshoppreseller07,True
johnleegrueso,True
chrisna_shop7,True
friendly_reminder24,True
mommy_bellaxbaylee,True
yeddet,True
ricanovacorcino,True
soft_aurafits,True
bongcarillshop,True
meishangg,True
yanshop43,True
joejeannn,True
pappironniii,True
giharae,True
shainefonacier,True
miss.gemini17,True
ylehv_10.10,True
marcylyn_22,True
momapolinya,True
loveeellla,True
maryannereley,True
hey.itsmeakii,True
rowverytrinidad29,True
malikk1524,True
hyacinthalyn,True
diaryofsherry,True
women.fashion_reco,True
wila2790,True
niecelcondino,True
yanievieemnace,True
callmedang_,True
budaiiski,True
msdnfinds,True
_arivsam,True
justineperoiba,False
ayvifinds,True
adam.lyz,False
gieshop37,True
mammytrisha,True
titajem12,True
mommykate2310,True
nahedafinds,True
thekidgoyo,True
jzmotivates,True
julieanntapic,True
mommyprincess_7,True
viirgoi,True
mrunhype,True
jocelcabig,True
henrygomez9892,True
oioukdk,False
boquirenana,True
nica.priolo,True
ms.rh_ea,False
jslle.ongco,False
rayneagala,True
j.shopx,True
chrisaile_e,True
.mvo_18,True
mauisehope,True
jemshop05,True
kated84,True
raefinsta,True
inarsaez,True
realynpanganibanm,True
kagandahan0828,True
ninya240,True
newlavender08,True
pcessshee,True
ogiepazzibugan,True
renzjohntorres,True
ishilaicaman,False
jovylicious14,False
glyraaffiliates0,True
cheenajayne,True
ivebagssss,True
jerseyseveeen,True
cotton.pawdiary,True
afrilynandaya,True
icetooobig2,False
cutefindsph30,True
_shellayy,True
khannisamson,True
imsophrosyne,True
44.44255,False
xoxo.edi,True
arcydarcy_,True
rondaelalbert22,True
bebei.jen.montebo16,True
mommykirsteinzl,True
lz.collection,True
siobeuy7,True
meliza_mangaran,True
papajred,True
jessicaashleyvida,True
talinascart,True
itspammyrecos,True
nellaandlucky,True
eddie_motivate,True
hannahdm23,True
misstangkad17,True
rowennn15,True
zade_1of1,True
mommydhea26,True
bernaflorbooc,True
ra120826,True
jessa.diaries,True
jezzapenamante,True
thduui,True
gigimcdelz,True
jkgen6,True
harryzone29,True
tchermyan29,True
arianneguianan.3,True
zillion_888,True
.ann.espiritu,True
alfred_visuals,True
emlee2026,True
kira_006,True
juniebelles_,True
coto.findsz,True
youngdumbn,True
zayn.motoshop,True
ssobadam,True
allfindshop8,True
_shopwithicaa,True
kittycrafty.ph,True
arkinik,True
centino021,True
shiela.85,True
hiyeshieee,True
_shayhl,True
heskiiii,True
shop_check3,True
aizy117,True
fernandezcarren,True
trshaaesp_,True
craftsbylany,True
jv_anore,True
urfavvjxliaa,True
httpretxel,True
mattliam.01,True
budol_ni_juswa,True
melodybosngon,True
mommyjem00,True
austin.timepieces,True
joyatiktokshop,False
aaronnxxx,True
enwinloo,True
hrblzz.024,True
ranran_finds,True
marchiaatoo,True
iamdeviontiktok,True
mommygelou2.0,True
ariannemo,True
makabeshop,True
chikusza,True
eunicemiranda985,True
issafits,True
tindahannikuyaren,True
tisayfinds101,True
jpcabico_,True
zeimoto77,True
5ga94,True
clarissegaballotitok1,True
itsmarinelleofficial,True
elejancy2.0,True
jhabasanez3,True
miss.yyve,True
sashimibibi,True
ziyah2025,True
sselects,False
run_with_den_,True
tiffanyy0709,False
marlon_clor,True
engr.shibib,True
hsgnn15,True
wer2gs4,True
roseeemaarie,True
supermmypb_,True
ofkhorss,True
mayannalfero,True
corsgzmn,True
indah.halime,True
yinne.onlineshop.stop,True
liljoy18,True
itchan122801,True
jezrylpaolo,True
brothersun7,True
kennethjasa8,True
sincerely.steph9,True
tiktokrecosbycleng,True
nannorecos,True
recosbymarita,True
ainsshop5,True
mcnairdye,True
yhana182,True
lalaycocadiz,True
aimassej_m,True
hazeljoypasia,True
ka_bukid,True
kc_mehh,True
mommykristal19,True
rovick_diaz,True
ashervibe.goods,True
jemdeocadiz,True
momofrainbowbaby,True
rosieposeyyy123,True
ezifinds2,True
mikkoabelardo,True
jessbustalena,True
yetao11.10,True
mommyangelslife2,True
gheylo,True
hizonroseann03,True
meaooowww1122,True
miiss.pabida,True
crishelleroxas1,True
lysmnqz,False
jezelle_vlog,True
attallahrae,True
jscottdaily,True
johnbaguio,True
joyeshstore25,True
_yannieh,True
azhffordables,True
hiraldojay,True
adie_2025,True
dusselandjiana,True
el_finds0,True
kingspeed_shop,True
mommy_jouella,True
xshelovestoreadx,True
leewaishop,True
heartgonzaga_14,True
ricafloraa,True
jillaymt,True
msjanine.p.m,True
naejonallera,True
shanshanshop22,True
pritonghatdogs,True
aurahjanebutil,True
jnnbear,True
arrozpeter,True
chubbymummyph,True
_seanridge,True
brayl.scoot,True
chacha_cruz,True
tropadeals,True
icel0420_,True
alaizafinds,True
stvn.jrck,True
itsmehermaynie,True
elynnnnn27,True
recosbyysa,True
portia.official,True
speedspecgarage,True
nicolehxaffi,True
bossjomstv,True
lynngorga,True
missyoung247,True
pagejeloy,True
yamsanjuan_,True
justinee_sy,True
tineorn,True
___jni,True
budolerangmommy15,False
official_gh_apprarel,False
trendora123,True
salve_ks,True
.heycrisea,True
ariaa.finds,True
majoycmw888,False
pobrengmagbabattery1017,True
mandaragatngbuhay,True
myannieh,True
lianacera,True
genre1,True
ykniwwinks,True
goody.life,False
marlyny.ursal,False
eirohs,False
sphereshop1,False
princess_maia05,True
ruthpie,True
eduardocerbito96gmail.co,False
shoopeach,True
jhe2001,True
lorraine0422,False
topchoicedealsbyrosenie,True
linzzilim,True
karenbordador,True
jocellumbolabrado,True
avaenna_,True
its_marianevizen,False
ashurin_,True
chaei03,True
jhonlyn.o8,True
mayeth_0227,True
jerald8197,True
healthiswealthcaretips,True
_ihyrraaa,True
crusader962,True
carlyncabel,True
msrina_87,True
2baxic,False
clarissasalanioca,False
celquitalig,True
alice.masinahon,True
gewatwin,True
tetelshop04,False
ms.beautylash,True
_seriouslyminaa,True
kinghenric,True
cokenigahisaref,True
dreame681,True
tito_mc069,True
natureskey.ph.one4,False
aileenjuday,True
angelie.tayangtan,False
mommy.ces02,False
z_thenics,True
cristinarocel,True
jeanshop03,False
ugcjas,True
frenchyyy_245,False
wonderkayr,True
perfect_ten10,True
paula_santiago2,True
mrs.verutiao,True
mgy052524,True
llysncrz,True
wav.james,True
teacherfhem_,True
pillowsssis,True
letliandtiffany,True
kitchiebaby,False
xerifindsss,False
daniellexsy,False
eij.ey,False
kazelkinouchi,True
khayleen06,True
nanaygretzonlineshopping,True
ariesannelight,True
feeling.sexy,False
prleden,True
celyn.oracion,True
alyannabyl,True
shelamaysabio,True
mikasuhki208,True
shainaligutan,True
ser_geybin26,False
marchieluvart,True
einej2828,False
learnwlana,False
katdreameer,True
simplefinds_co,True
misisceloza,True
skinnutri.phd.cecilia,True
mack_903,True
mschibaby,False
miraquelcasolino,False
princessa5818,False
annmon252,True
jeanfe25,True
haralie05,True
saisai.shop,True
randyarancana,True
sncmrd,True
jesebelb28,True
nutri.clipss,True
risaa_aaa0,True
yengooddeals,True
jo668843,True
ann.ochagabia,True
xinxin_i,True
andclothingph,False
yourgenztita,True
simplebudol,False
its._yukii_,False
euniceeesabado,False
yyashmrgth,False
naidsfinds,False
jojoobeans_,False
shopwithnicolee,True
xaloriee,True
nevpiad04,True
angelsuan144,True
ppaiiq_,True
itsmeajcua,False
chariffahasley,True
missyen_1018,True
missdonna2nd,True
aguilaryhel,True
charliehotelechozulu,False
_unboxingdiaries_,False
.emzrecos,False
tiktok.comaiden27,True
unzv7488eri,False
acoiski2,True
sabell125,True
neickynewaffiliate,False
beautyempire423,False
cqelown,True
imtiktoklover26,False
rosalieglemada,True
heartlesseinjel,False
gymsupplements13,True
ms_shainara,True
faverecosbydibinaa,True
yongjohnjaydelacr,False
wearcloset_05,False
yadahhhhh01,True
cyianfinds,True
ericaaa_sierra097,False
georgess409,False
eliceeesiaa,True
heyitsrhyegarcia,False
babaengmadiskarte,False
deojoy006,True
superme.x,True
aalyntee,True
monawaraktsalangani96,True
extraorgienary,True
mimaahhsold,True
sheshiningme,True
kiracruz28,True
bubbles026_,False
mrrycrys,True
missgandara26,True
budi_ftm,True
tata_isong,True
jenzhie21,True
gcbonlineshop,True
c_olle,False
simplyycoryy,True
nela.moto,True
urprttygf_ann,False
saint040102,False
rggbymnbtbgnjr,True
albertmanabat01,False
riaaa_jneeee,True
iyalaguilar,False
itskyla.finds,True
_ajl_29,True
alcoplusalcohol,True
hgshopxxx,False
jsambilad,True
erikaespmontefalco,True
thejoycepicks_,True
shakirahmae16,True
_efren24.o,True
kckart_,True
momshieayron,True
claricesilagan7,True
mrspason,True
rabiyaaaaa27,False
msivanmarie,True
angry.doktora,True
mkfinds_electronics_shop,True
jameszav,True
keshaaaarecosss,True
mhelissa0518,True
itsmepurple1026,True
bruh_haru,False
tiktokshopniligaya,False
povnipol,True
tiktokfinds096,False
trina.motil,True
annasaf0220,True
mark27097,False
msaira.i,True
jaorecommends,True
anamarry_espinosa,True
ivy192414,True
carla.sol_,True
vince_encallado,True
whos_charlton,True
ibeom_shinxx,True
zamaeabunda,True
therayzilla,True
reesebabeeee,True
eal8164,True
jonamaycocjin_07,True
jillbertelesiobadi,True
yelmixhub,True
beng_manaois,True
itsme.edma,True
minishop_store,True
zuro0178,True
idalia.vee,True
grindinggirly,True
jelayla00,True
luckycez2,False
gabsd702,True
dyetify,True
recosbymee07,True
cruzmerlinda_0429,True
sileslieako,True
chabelachiquitita,False
marwana18_9,False
athenariez1819,False
nobodyyy_justalive,True
penaflormyla,False
macheteluxxph,False
jykramen,False
mrs_sunshine_23,False
viaclaire0,False
shigabambs22,True
lorenascollection_22,True
nmirose__,True
_leysuh_,True
itsmetrone,False
bernie.shop,True
cherealmemunar,True
engineermiyukii,True
rtwlyn,True
ryshlerrr,True
beedeengz,True
leeiirraann,True
jordanelvish,True
grr151630,False
kuyamodyake01,True
shapietoshangy3,True
_ahtnams,False
naturalgreen01,False
findsbykenneth,True
lovelysavielle,True
honnelyn02,True
basya_10,True
sanyaj2,True
lenejay2020,False
yohanreese11,True
fourth.acc.affili,True
zayneart1,True
rondonna.shop,True
igjelolo26,False
heyrox1661,True
titamharie,True
mone99457,True
ssat.ph,True
loveligutan,True
elhamshop7,False
bebequesnikik05,True
jonnah_belle,True
itsabhiegarcia,True
austinabraham652,True
saintaarb,True
kash.miie,True
jeyya.anch,True
_allyah,True
mommygendagangon,True
mhai.guerra,False
hausbandph,False
jhunrielx,True
janine0.12,True
luxuriousity8,False
misspinklynn,False
anneastor08,False
michelle.bacalso6,True
fritzmuit13,False
jovymiyashiro,True
randomproduct7,False
officialbrandonlucas,True
jeanmontes.31,True
noonniedaily,True
mamaandellrecos,False
marnelliareuta,False
.hhera,False
itsianmurillo,False
tsong_carlo,False
kiav.finds,True
sonjojie,False
patch.house,True
jessaaa_ruth,True
anneanne089,True
my.gah,True
eightzyai_80,False
jerylshop33,True
alckmrqz,True
pastorluis24,True
_peanutxy,False
mamacitaostersos,True
wekwek90,False
sansel.11,True
lenxksxs,False
dyan.micaela,False
fatnomore1,True
goowanwoo,True
man3y0_0,False
itsbrylechua,False
lou.geolin.85,False
angelovely26,True
gwapongababae,True
atelen_0118,True
cesgrupp,True
sinteyalouislim16,True
mainetrend,False
gwyne_18,False
smile_chell,False
glennaadajar,False
affordable.finds49,False
granteefindss,True
junaly.relado25,True
kielsolshope,True
chokifinds,True
sittieenor,False
jeanna.reyes,False
puketzy013,False
evanroslyn,False
ms_yuer,False
lorenalenalalina,False
meijideeg,True
johnaustiin,True
alexashpp,True
rvnshadow,True
reaa.nami,True
iyenjunio,False
avemarianne00,True
pinky.promisee_xo,False
mommycloud22,True
itsmeeaymah2,True
raketeramama,True
racketrally,False
gelicaaav,False
rheamm70,False
_jennard,True
chin.cruz10,False
alyehza_,True
jestoni272004,True
annfinds1,True
msdut342,True
ruby.freelancer,True
shopwithangelneira,False
trixyvillafranca_,True
jens.shop59,True
starmart28,True
itsfarrah02.2,True
angie20261417,False
your.beauty.consu6,False
sheenajuatco11,True
lili_pea0,False
lalaletratkosum,False
avaminishop,True
lhemendoza,True
ajaldueza_,True
mommy.jenevah,True
gelaicastro,False
dencel0132,True
adrian_insigne,True
mhemeeee,True
lirasangel,False
ghieghieb,True
findsbynhelix,False
emjhoyy,False
sjshopping21,False
jelajelatin,False
danicz26,False
teacherg1993,False
valdezkate_,True
kimcleid,True
r.lav.ph,True
_yzhai.g,True
ariella_188,True
clarkiecapillo_,True
akie14shop,True
menzvinz09,True
shopwithsens,True
khanie.b..jalil,False
zaionpalaca,False
mrbryanl,False
jes.ph02,False
miss.ollieshop,True
hahahagustokonang,True
yhong0606,True
zamine.cope,True
ptrcnndpz,False
zyro_817,False
kumikaiii,True
lykashop172,True
3umyfnhj,True
novamontallanabaidiango,True
smallereditors26,True
shanshan_604,True
ycmrmtmd,False
_titapretty,True
mayangreyes1,True
pinoyhomefinds28,True
godinez_84,True
lav..shop,True
mrcato00,False
myls.galarosa,True
dave.tenorio72,False
mommy.graceeee,True
deanamcp,True
pasobrang.natural,False
affiliatezeey,False
rica.salomon,True
shimoyyellowbasket,True
christina.b..zulu,True
_miaraaa25,False
missmaem_recos,True
javashop16,False
colenmaysalvador,True
jajhasrecos,True
adith_0610,True
celinefinds43,True
johnfredpadillo67,True
ellajewelliecadiz,True
rhianna_20260,False
leings.cart,False
matchaio01,False
fyndz06,False
wellcoreph,True
nathalvh1fu,True
binte3707,True
findsbyathenaa,True
daryl2824,True
miemendoz,True
solleile.cart,True
kyleonyx2,True
gelaiiixoxo,True
tiktokfindsphtiktok,False
yourgirlpat18,False
dreamcart7,False
m.matt1228,True
shiroujin,True
cook.ingjenjen,False
izza37215,True
gentlehaze.co,False
raff_luchavez,False
dariussevilles,True
qwennn0198,True
forger419,True
_anyreco.fru,True
jonnasinstaglow,True
.cici5325,True
mshoneydeaux,True
engr_jeph_,False
mommyla624,True
kimycrazy,True
cla_000002,False
_recosbyali,True
anssiagab,True
jfashionthrifted_2020,False
rhyzen.exe,True
cowldrinks,True
heyitsrafaeeeee,True
jesiahelliana,False
tiktokvip0_1,False
abingers,False
lycaahh_,True
ms.nellll,False
zstore123,False
caaaessar_,False
_nellamarie,False
momcyrecos,False
jjshop1228,False
mommyroellyn,False
teachershairaramos,False
angelica_shop8,True
bjmo.shop,True
moanahbby,True
shrljoy,True
rnathan1318,True
grasyatrinidad,True
aimeegumapacgemid,True
ujilvnc1,False
itsreignaeris,False
theelducal.shop,True
celrecos,False
eniahhh_1,True
lyckamanzooo,True
andressa3076,True
natemijares21,True
gadispit,True
eyyarr.d,True
mommyanne0150,True
dree.dump,True
jazperramos_,True
rnavll,True
marcuoco,False
cocoeliiii,False
curatedby.jade,False
blythe,False
momify_ph,False
zaraxshops,True
yourkuyar,True
_matchaaali,True
echane.raven,True
kendall_terry,True
urvirtualshop,False
benedictvinuya,True
akodinsise,True
itsjhengdesk,True
zhinshop_,True
trendyfindsshoppmee,False
jb.suarez,True
shenotfinds,False
mcsayson001,False
bestfindstv,True
yourlovelylenfinds,True
mrs.devera05,True
aniehsalegna,True
danicaontengco,True
aifermilan,True
brianlucky8888,False
jtofinds,True
highwaylust,True
aize_ezia,False
erhabiel,False
caesarmquezon,False
signsetshop,False
3n.mshop30,False
timothymerkcz,True
alexa.mendoza551,True
marieposa101,True
ate_yassi22,True
loramaealam,True
bellemoran014,True
financial.advisorchin,True
